Name,SMILES,Eu_mean,Eu_std,Am_mean,Am_std,Delta_mean,Delta_std
218905,CC(CCC[C@](c1cc2ccc(nc2c2c1ccc(n2)c1cccs1)C(=O)[O-])([C@@H](C(C)C)C)C)C,9.123685932159423,0.4190322742963792,11.049159727096558,0.4123393864680253,1.9254737949371337,0.2104350512555506
133244,CC([C@@H]([C@](c1cc(nc2c1ccc1c2nc(cc1)C(=O)N)C1=NC=CC1)(CCCCC(C)(C)C)C)C)C,9.877768087387086,0.5988675985127022,11.803224811553957,0.5713595907481945,1.92545672416687,0.24634804037309
16240,CC[C@H]([C@H](CCc1cc(nc2c1ccc1c2nc(cc1)P(=O)(O)O)C1=NC=C[C@@H]1CCC(C)C)C)C,7.868636965751648,0.4905540420094821,9.794091205596924,0.4850244442799173,1.925454239845276,0.2282280012423365
241255,CC[C@@H](C(C)C)CCc1cccnc1c1ccc2c(n1)c1nc(ccc1c(c2)CC(C(C)(C)C)(C)C)C(=O)[O-],10.311143007278442,0.6529450391483489,12.23659146308899,0.6676433938776224,1.925448455810547,0.2354624610987308
252929,CCC[C@H](CCc1cc2ccc3c(c2nc1c1sccc1CC(C)(C)C)nc(cc3)C(=O)N)C,9.017936244010926,0.459663590320131,10.943382501602173,0.478542904826042,1.925446257591248,0.2395434896092844
274511,CC[C@@H](C(Cc1c(nc2c(c1[C@@H](C(C)(C)C)C)ccc1c2nc(cc1)c1ccccn1)C(=O)N)(C)C)C,9.45574215888977,0.5231427097261402,11.38117938041687,0.5171797190442432,1.9254372215271,0.2468983956456259
135182,CC(C[C@@H](c1cc2ccc3c(c2nc1c1cccs1)nc(cc3C([C@@H](C(C)C)C)(C)C)C(=O)N)C)C,9.972787618637083,0.5982851222013188,11.898187675476072,0.6091220516188623,1.9254000568389893,0.2285678887018812
291756,CC(C[C@@H]([C@@H]([C@H]1C=CN=C1c1ccc2c(n1)c1nc(ccc1cc2)P(=O)(O)O)C)CCCC(C)(C)C)C,9.570652885437012,0.5151575120313358,11.496040954589844,0.5213597974953579,1.925388069152832,0.2404951292539084
9042,CC[C@@H](C(C)C)CCO[P@@](=O)(c1ccc2c(n1)c1nc(c3ccccn3)c(cc1cc2)CC)O,9.097580094337465,0.3947982661782284,11.022966718673706,0.3857993460335202,1.9253866243362427,0.2194219792857862
40382,C[C@@H]([C@@H](C(C)(C)C)CC1=CCC(=N1)c1ccc2c(n1)c1nc(ccc1cc2)C(=O)N)CCC[C@@H](C(C)C)C,9.80941689491272,0.64447251469779,11.734802989959716,0.6288818267330746,1.925386095046997,0.2392726768260934
220239,CC[C@@H](C(C)C)CCc1ccsc1c1cc(CC(C(C)C)(C)C)c2c(n1)c1nc(ccc1cc2)C1=NCC=C1,8.854527454376221,0.4987015683350733,10.779895677566527,0.4921849929624995,1.9253682231903075,0.2247188596757894
